range_nmi,speed_kt,P
48.06380863064389,229.23076923076923,0.0006666666666666666
56.23413251903491,229.23076923076923,0.0
65.79332246575679,229.23076923076923,0.0
76.9774705712371,229.23076923076923,0.0
90.06280202112787,229.23076923076923,0.0
105.37249727360725,229.23076923076923,0.0
123.28467394420659,229.23076923076923,0.0
144.24172552410664,229.23076923076923,0.0
168.7612475788147,229.23076923076923,0.0
197.44882128159367,229.23076923076923,0.0
231.0129700083158,229.23076923076923,0.0
270.28265839051625,229.23076923076923,0.0
316.22776601683796,229.23076923076923,0.0
369.9830414406966,229.23076923076923,0.0
432.8761281083057,229.23076923076923,0.0
506.4603543891704,229.23076923076923,0.0
592.5530975545674,229.23076923076923,0.0
693.2806692144524,229.23076923076923,0.0
811.1308307896873,229.23076923076923,0.0
949.0142360424725,229.23076923076923,0.0
1110.336318167638,229.23076923076923,0.0
1299.0813969063468,229.23076923076923,0.0
1519.9110829529332,229.23076923076923,0.0
1778.2794100389228,229.23076923076923,0.0
2080.5675382171694,229.23076923076923,0.0
2434.2413552369194,229.23076923076923,0.0
2848.035868435799,229.23076923076923,0.0
3332.1709412448167,229.23076923076923,0.0
3898.603702549072,229.23076923076923,0.0
4561.323862890211,229.23076923076923,0.0
5336.699231206308,229.23076923076923,0.0
6243.879965653626,229.23076923076923,0.0
7305.271542664449,229.23076923076923,0.0
8547.08812559251,229.23076923076923,0.0
10000.0,229.23076923076923,0.0
10.0,237.43589743589743,0.4846666666666667
11.69989106589066,237.43589743589743,0.44266666666666665
13.688745095370805,237.43589743589743,0.384
16.015682644458355,237.43589743589743,0.316
18.73817422860384,237.43589743589743,0.24533333333333332
21.923459724834466,237.43589743589743,0.17333333333333334
25.650209056800456,237.43589743589743,0.11466666666666667
30.010465178188735,237.43589743589743,0.06
